,lbda,hC,hD,hE,hpC,hpD,hpE,f,df,W,dW,Up,dUp,F,dF,Fcorr,dFcorr
36,0.18,0.11119212708990305,0.0,0.0,1.5638055572083065,0.0,0.0,12.403566916524275,0.03638836728488268,1.109505233473251,0.003392903633941009,79.97672814977425,0.7125449865536354,30.747909399861495,0.09020519887661355,30.490310612020103,0.09053061860535133
37,0.185,0.11915261576277743,0.0,0.0,1.620275889510323,0.0,0.0,12.55273932663613,0.036860549214672994,1.1098831315231084,0.003211119613355746,68.09283246843313,0.6411422359653348,31.11770139453101,0.09137571759071847,30.8592584164154,0.09166309745985798
38,0.19,0.12739367168441726,0.0,0.0,1.6760177307074435,0.0,0.0,12.678826865094509,0.0372638949027088,1.1102535830606257,0.0030429769976215775,57.06720155972293,0.5772790010663615,31.430266984337667,0.09237559421943467,31.170996729734494,0.092632088584762
39,0.195,0.1359114337404058,0.0,0.0,1.7309440634854525,0.0,0.0,12.783452751378531,0.03760997807152196,1.1106130933515295,0.0028877484474252803,46.79617557172186,0.5207989975502547,31.689630060619827,0.0932335195235911,31.42955722693336,0.09346432451697048
40,0.2,0.14470161242339508,0.0,0.0,1.7849705479859586,0.0,0.0,12.86805018688399,0.037907822660647905,1.1109492546997837,0.0027443352651491306,37.194496634620236,0.4712254304337811,31.899343468052415,0.0939718634615339,31.63852041500395,0.09418059723178465
41,0.205,0.1537595032203844,0.0,0.0,1.8380155218063903,0.0,0.0,12.93389637696126,0.038164781315455164,1.111245980551701,0.0026115171639174675,28.192213455328528,0.4278683156776205,32.062573343817,0.09460885292518553,31.801088269152093,0.09479800403911746
42,0.21,0.16307999999999997,0.0,0.0,1.89,0.0,0.0,12.982140252536556,0.03838701682518846,1.1114879234523394,0.00248814968721827,19.731583662190076,0.38994388110896455,32.182167838309645,0.09515976520426617,31.920143098455316,0.09533112226267335
43,0.215,0.1726576083997739,0.0,0.0,1.9408476750758614,0.0,0.0,13.013824212479918,0.03857976529000688,1.1116635633452856,0.0023732763705129304,11.764290475612952,0.35666844269653747,32.260711013536884,0.09563758036607284,31.998294574105817,0.0957925758483323
44,0.22,0.18248645921342302,0.0,0.0,1.9904849169988699,0.0,0.0,13.029900766330002,0.03874748974106712,1.1117668331025867,0.0022661588822167644,4.249193301324425,0.32731948037281244,32.30056409971533,0.09605336207306484,32.03791738431844,0.09619330140985503
45,0.225,0.1925603217781282,0.0,0.0,2.0388407731897424,0.0,0.0,13.031245245362332,0.038893983548697754,1.1117974353298203,0.002166251152640608,-2.8493232309065917,0.3012679145498646,32.303897005463675,0.09641651392728401,32.04118205582916,0.0965426953878377
46,0.23,0.2028726173618136,0.0,0.0,2.08584696852502,0.0,0.0,13.018665739099639,0.03902245295628489,1.111760181139489,0.0020731475701796223,-9.562468424693492,0.2779885794807608,32.27271294998484,0.09673498406831099,32.010081066816724,0.09684873545908525
47,0.235,0.21341643255042547,0.0,0.0,2.1314379053370622,0.0,0.0,12.992911199132038,0.039135591400430506,1.1116637456224,0.0019865281586732802,-15.917768572264123,0.25705606234107303,32.208868552087985,0.09701544940974403,31.94645170618763,0.0971181134451463
48,0.24,0.22418453263521151,0.0,0.0,2.175550663414054,0.0,0.0,12.954678360317251,0.039235649697837965,1.1115192065691768,0.0019061135564730895,-21.939539235176824,0.23813223720564855,32.11409098754641,0.09726348962947233,31.851996477783253,0.09735638595715218
49,0.245,0.23516937500000004,0.0,0.0,2.2181250000000006,0.0,0.0,12.904617859915708,0.03932450225411682,1.1113386477783282,0.0018316343143684611,-27.6492246301587,0.22095045336124974,31.9899931581706,0.09748375129845793,31.728301370951247,0.09756813500916062
50,0.25,0.2463631225084786,0.0,0.0,2.2591033497947284,0.0,0.0,12.843339737893018,0.03940370808571006,1.1111340027422423,0.0017628138859724105,-33.06568135647511,0.2052997495919812,31.838087326821615,0.0976800991514715,31.576852063782297,0.0977571271218894
51,0.255,0.2577576568914738,0.0,0.0,2.298430824953889,0.0,0.0,12.771418385005347,0.03947456538551361,1.1109162167166344,0.0016993622906198156,-38.20544627319997,0.19101099135409505,31.659797383502212,0.09785575135291814,31.399048052055377,0.0979264610001625
52,0.26,0.26934459213422984,0.0,0.0,2.336055215088951,0.0,0.0,12.689396953964613,0.039538158854092495,1.110694730757103,0.001640976850394671,-43.08300161856822,0.17794569502468716,31.456469780445733,0.09801339682888857,31.196214733723938,0.098078697391916
53,0.265,0.2811152878636879,0.0,0.0,2.37192698726721,0.0,0.0,12.597791239583735,0.039595399634310254,1.110477244659458,0.0015873467965426234,-47.71103539045714,0.16598757601192063,31.22938315082951,0.09815529426338931,30.969613558361853,0.09821596834463205
54,0.27,0.29306086273576504,0.0,0.0,2.405999286011782,0.0,0.0,12.497093045009358,0.03964705821276647,1.1102696938505878,0.0015381593277560934,-52.10068909972209,0.15503647563640024,30.979756653521086,0.09828335365959262,30.720450427256235,0.09834006590676839
55,0.275,0.3051722078226335,0.0,0.0,2.438227933301601,0.0,0.0,12.387773067917736,0.039693791006552175,1.1100763716463398,0.0014931055442694594,-56.26178483845018,0.14500417856236866,30.70875712783384,0.09839920224726066,30.449882579716697,0.09845251214865165
56,0.28,0.31744000000000017,0.0,0.0,2.468571428571429,0.0,0.0,12.270283354465649,0.03973616153488833,1.1099001358878735,0.0014518854043820838,-60.20302617701333,0.13581162889703138,30.417505176765818,0.09850423696632753,30.15902421918601,0.09855461329937387
57,0.285,0.3298547153343845,0.0,0.0,2.4969909487118467,0.0,0.0,12.145059376563474,0.03977465711595008,1.109742651873221,0.0014142113856226253,-63.93217066106459,0.12738711802056885,30.107080316470444,0.09859966585760918,29.848951123695297,0.09864750104473637
58,0.29,0.34240664247039915,0.0,0.0,2.5234503480692565,0.0,0.0,12.012521789567426,0.0398097019743004,1.109604637531449,0.00137981087580374,-67.45617449256679,0.11966510746992172,29.778525333500056,0.09868654055556814,29.52070445806199,0.09873216385168507
59,0.295,0.35508589601802826,0.0,0.0,2.547916158445885,0.0,0.0,11.87307792420524,0.03984166753540301,1.1094860894451255,0.0013484274990329418,-70.781311908299,0.1125854417536904,29.432849983225537,0.09876578180796863,29.175293969073802,0.09880947078164316
60,0.3,0.36788242993990605,0.0,0.0,2.5703575890997796,0.0,0.0,11.727123060305125,0.03987088055346075,1.109386478444733,0.0013198216425176238,-73.91327279531038,0.10609278640653137,29.071034147355686,0.09883819962443875,28.813700706950083,0.09888018977638935
61,0.305,0.3807860509385971,0.0,0.0,2.5907465267448084,0.0,0.0,11.575041522350782,0.039897629589110216,1.1093049108131092,0.0012937704368287466,-76.85724238601543,0.10013619033143896,28.69403054977102,0.0989045093343971,28.43687938136131,0.09894500193664946
62,0.31,0.39378643184387474,0.0,0.0,2.6090575355506633,0.0,0.0,11.41720762925712,0.03992217023700677,1.109240255906665,0.0012700673927619006,-79.61796669289781,0.0946687172796789,28.30276711097698,0.09896534454601125,28.045760430709567,0.09900451291291504
63,0.315,0.40687312500000006,0.0,0.0,2.625267857142857,0.0,0.0,11.253986523806669,0.03994472940575274,1.1091912437203115,0.0012485218386557018,-82.19980688959056,0.08964712076144474,27.89814900424111,0.09902126775595607,27.64125186001656,0.09905926220728277
64,0.32,0.4200355756530018,0.0,0.0,2.639357410602725,0.0,0.0,11.085734901275568,0.039965508874846824,1.109156537145624,0.0012289582487171548,-84.60678528428542,0.0850315530027933,27.481060461825628,0.09907277916693823,27.22424088533689,0.09910973094262847
65,0.325,0.43326313533795463,0.0,0.0,2.651308792467425,0.0,0.0,10.912801652015446,0.0399846882937183,1.1091347838979018,0.0012112155125612557,-86.84262496946056,0.08078530562432805,27.052366367920268,0.09912032412217336,26.795595410263374,0.09915634848051397
66,0.33,0.4465450752662582,0.0,0.0,2.6611072767299335,0.0,0.0,10.735528429073995,0.04000242774356336,1.109124652721309,0.0011951461699299707,-88.91078472824125,0.0768745811711407,26.612913665749282,0.09916429945606806,26.356165351748057,0.09919949814786756
67,0.335,0.4598705997129174,0.0,0.0,2.6687408148390555,0.0,0.0,10.554250149187721,0.04001886995030245,1.1091248578201998,0.0011806156203068726,-90.81449035778827,0.07326829340985033,26.163532599510976,0.09920505898004613,25.906783827102043,0.09923952225061516
68,0.34,0.47322885940381987,0.0,0.0,2.674200035699411,0.0,0.0,10.369295433490375,0.04003414221390082,1.1091341747095758,0.0011675013114914715,-92.55676323798735,0.06993789244368237,25.70503780687493,0.09924291826525125,25.448268210776725,0.09927672649912357
69,0.345,0.4866089649030165,0.0,0.0,2.677478245671446,0.0,0.0,10.180986992875182,0.04004835810271836,1.1091514499507764,0.0011556919107569628,-94.14044672167493,0.06685720931575084,25.23822927427843,0.09927815884276753,24.98142106766034,0.09931138393551135
70,0.35,0.5,0.0,0.0,2.678571428571429,0.0,0.0,9.989641961984132,0.040061618949909866,1.109175606604584,0.0011450864642137198,-95.56823073778706,0.06400231431550431,24.76389316487158,0.09931103191313138,24.507030968643075,0.09934373843078115
71,0.355,0.5133910350969835,0.0,0.0,2.677478245671445,0.0,0.0,9.795572185148407,0.040074015180585974,1.10920564671799,0.0011355935525174813,-96.8426748673951,0.0613513836541881,24.28280252735129,0.09934176163630651,24.025873193744854,0.0993740078053181
72,0.36,0.5267711405961802,0.0,0.0,2.674200035699411,0.0,0.0,9.599084457177112,0.040085627492406094,1.1092406517632054,0.00112713045298586,-97.96623006178311,0.05888457027230558,23.795717892866243,0.09937054805832292,23.53871032792919,0.09940238661647526
73,0.365,0.5401294002870827,0.0,0.0,2.6687408148390555,0.0,0.0,9.400480721615304,0.0400965279080123,1.1092797816555504,0.0011196223190303447,-98.94125911098234,0.05658387595192064,23.303387766490008,0.0993975697202155,23.046292754694008,0.09942904865037779
74,0.37,0.5534549247337419,0.0,0.0,2.661107276729934,0.0,0.0,9.200058228917449,0.04010678071445059,1.1093222727714975,0.001113001387527279,-99.77005593200462,0.05443302332976698,22.806549019326226,0.09942298598680886,22.54935905255588,0.09945414914989892
75,0.375,0.5667368646620456,0.0,0.0,2.651308792467425,0.0,0.0,8.998109656867474,0.04011644330229469,1.1093674352499878,0.0011072062235459507,-100.45486372211133,0.05241732763022154,22.305927187024775,0.09944693912686914,22.048636299568546,0.09947782680673746
76,0.38,0.5799644243469984,0.0,0.0,2.6393574106027256,0.0,0.0,8.794923195501239,0.040125566915372876,1.1094146497709425,0.0011021810100219239,-100.99789200899934,0.05052356884501121,21.80223668030091,0.0994695561716447,21.544840291029587,0.09950020554234397
77,0.385,0.5931268750000003,0.0,0.0,2.6252678571428563,0.0,0.0,8.590782598730135,0.040134197320537364,1.1094633639497515,0.0010978748878423296,-101.40133262344995,0.048739865648796295,21.296180912907957,0.09949095057519551,21.038675675511342,0.0995213960996306
78,0.39,0.6062135681561254,0.0,0.0,2.6090575355506638,0.0,0.0,8.38596720481444,0.040142375405743405,1.1095130884535962,0.0010942413496483445,-101.66737461824087,0.04705555258641164,20.788452352389864,0.09951122369700571,20.530836014302444,0.09954149746496126
79,0.395,0.6192139490614033,0.0,0.0,2.5907465267448098,0.0,0.0,8.180751927787979,0.04015013771373048,1.1095633929261832,0.0010912376886799797,-101.79821815822685,0.0454610620626981,20.279732498823314,0.09953046612495621,20.022003769273045,0.09956059813775006
80,0.4,0.6321175700600941,0.0,0.0,2.5703575890997805,0.0,0.0,7.975407221881291,0.04015751691793536,1.1096139017959357,0.0010888245022948767,-101.79608740922521,0.04394781248566463,19.770691796624295,0.09954875885509278,19.5128502240686,0.09957877726347103
81,0.405,0.644914103981972,1.916687011718755e-05,0.0,2.547916158445885,0.011427612304687518,0.0,7.770295786879563,0.040164576737898056,1.1096640735540677,0.0010869735835381772,-101.52345004803112,0.04289930431471501,19.262229362974928,0.09956625984541703,19.0042757056476,0.09959619234671141
82,0.41,0.6575933575296008,0.00015044921874999792,0.0,2.523450348069257,0.0445605468749996,0.0,7.566098564821651,0.04017147401917022,1.1097133612587173,0.001085684436622618,-100.90462597632813,0.04254809281902495,18.756033223929187,0.0995833579093118,18.497969461758927,0.09961323402697898
83,0.415,0.6701452846656157,0.0004981256103515583,0.0,2.4969909487118467,0.09770690917968698,0.0,7.363428375700428,0.04017830877494793,1.1097624638011903,0.001084951802733105,-100.0215588551464,0.04267275264854036,18.253622533916285,0.09960030097519257,17.99544908540344,0.09963014919507794
84,0.42,0.68256,0.0011581249999999936,0.0,2.468571428571429,0.16921874999999942,0.0,7.16275014101371,0.04018511929462883,1.1098123652585903,0.0010847656871053725,-98.93863720663569,0.043067881571058245,17.75614981335145,0.09961718396083077,17.497864898834383,0.09964703050529825
85,0.425,0.6948277921773666,0.0022182464599609293,0.0,2.438227933301601,0.25749206542968683,0.0,6.964416101975322,0.040191912235135456,1.109863059474618,0.00108511900371295,-97.70407760009795,0.043557955484867864,17.264488253067803,0.09963402336845134,17.00609010687569,0.09966389405133234
86,0.43,0.7069391372642351,0.0037583789062499897,0.0,2.4059992860117796,0.3609667968749994,0.0,6.768693783724169,0.040198678074700414,1.1099140453203717,0.001086006942638468,-96.35393132454718,0.044020609113971036,16.77930103638903,0.09965079559400206,16.520789012348107,0.09968071695179448
87,0.435,0.7188847121363123,0.005850720825195301,0.0,2.3719269872672095,0.4781268310546869,0.0,6.57578950226228,0.04020539928290403,1.1099652096595598,0.0010874240225650443,-94.91310049472779,0.04439245427529745,16.30109961181868,0.09966745718032582,16.042473316519054,0.0996974555135811
88,0.44,0.7306554078657702,0.008559999999999988,0.0,2.3360552150889498,0.6074999999999995,0.0,6.385868466645082,0.04021205670513287,1.1100166560999236,0.0010893645761907145,-93.3979892917356,0.04464553697441544,15.830293525506063,0.09968396064395907,15.571552334209331,0.09971406148588274
89,0.445,0.7422423431085264,0.011943693237304674,0.0,2.298430824953888,0.7476580810546871,0.0,6.199068894897625,0.040218632749806346,1.110068325378252,0.001091823544924461,-91.81933361271822,0.04476988586985583,15.367225413995987,0.09970026237612935,15.108368834394918,0.09973049080702623
90,0.45,0.7536368774915213,0.01605224609374999,0.0,2.2591033497947284,0.8972167968749996,0.0,6.015511500119025,0.04022511249332145,1.11011985771419,0.0010947965550689427,-90.18399254324675,0.04476479419047542,14.912194519874078,0.09971632538186613,14.653222863139078,0.09974670670762406
